"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IS000009972","1962-11","29.55","34.95","12.0","ELAT, IS","2780.9","G","203.5",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","30",",G","15",",G","19621129",",,G","19621130","+,,E","19621102",",,G","12.0",",G,29,","0.0",",,E,30,+","38.0",",G,02,","0.0","G","0.0",",G","0.0",",,,E","25.12",",G","32.27",",,,G","17.97",",,,G"
"IS000009972","1962-12","29.55","34.95","12.0","ELAT, IS","2807.6","G","26.7",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","28",",G","0",",G","19621212",",,G","19621231","+,,E","19621204","+,,G","8.0",",G,12,","0.0",",,E,31,+","32.0",",G,04,+","41.0","G","41.0",",G","0.0",",,,E","17.87",",G","23.74",",,,G","12.00",",,,G"
"IS000009972","1963-01","29.55","34.95","12.0","ELAT, IS","10.2","G","10.2",",G","1",",E","0",",E","0",",E","0",",G","0",",G","0",",G","25",",G","0",",G","19630128",",,G","19630121",",,E","19630123","+,,G","5.0",",G,28,","1.6",",,E,21,","28.0",",G,23,+","80.5","G","39.5",",G","1.6",",,,E","17.39",",G","23.87",",,,G","10.90",",,,G"
"IS000009972","1963-02","29.55","34.95","12.0","ELAT, IS","49.9","G","39.7",",G","1",",E","1",",E","0",",E","0",",G","0",",G","0",",G","28",",G","0",",G","19630210",",,G","19630209",",,E","19630219",",,G","10.0",",G,10,","4.0",",,E,09,","32.0",",G,19,","88.0","G","7.5",",G","4.0",",,,E","19.48",",G","25.46",",,,G","13.50",",,,G"
"IS000009972","1963-03","29.55","34.95","12.0","ELAT, IS","108.1","G","58.2",",G","1",",E","1",",E","0",",E","0",",G","0",",G","0",",G","23",",G","3",",G","19630320","+,,G","19630317",",,E","19630324","+,,G","9.0",",G,20,+","2.6",",,E,17,","34.0",",G,24,+","114.0","G","26.0",",G","2.6",",,,E","19.37",",G","25.84",",,,G","12.90",",,,G"
"IS000009972","1963-04","29.55","34.95","12.0","ELAT, IS","296.6","G","188.5",",G","3",",E","2",",E","0",",E","0",",G","0",",G","0",",G","30",",G","8",",G","19630412","+,,G","19630407",",,E","19630414",",,G","15.0",",G,12,+","24.2",",,E,07,","36.0",",G,14,","114.0","G","0.0",",G","27.7",",,,E","24.62",",G","30.57",",,,G","18.67",",,,G"
"IS000009972","1963-05","29.55","34.95","12.0","ELAT, IS","570.3","G","273.7",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","20",",G","19630502",",,G","19630531","+,,E","19630519",",,G","14.0",",G,02,","0.0",",,E,31,+","39.0",",G,19,","114.0","G","0.0",",G","0.0",",,,E","27.16",",G","33.35",",,,G","20.97",",,,G"
"IS000009972","1963-06","29.55","34.95","12.0","ELAT, IS","967.8","G","397.5",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","30",",G","28",",G","19630611","+,,G","19630630","+,,E","19630628","+,,G","21.0",",G,11,+","0.0",",,E,30,+","44.0",",G,28,+","114.0","G","0.0",",G","0.0",",,,E","31.58",",G","38.57",",,,G","24.60",",,,G"
"IS000009972","1963-07","29.55","34.95","12.0","ELAT, IS","1436.4","G","468.6",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","31",",G","19630715","+,,G","19630731","+,,E","19630719",",,G","23.5",",G,15,+","0.0",",,E,31,+","42.6",",G,19,","0.0","G","0.0",",G","0.0",",,,E","33.45",",G","40.27",",,,G","26.63",",,,G"
"IS000009972","1963-08","29.55","34.95","12.0","ELAT, IS","1909.9","G","473.5",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","31",",G","19630829",",,G","19630831","+,,E","19630817",",,G","24.6",",G,29,","0.0",",,E,31,+","43.5",",G,17,","0.0","G","0.0",",G","0.0",",,,E","33.61",",G","40.75",",,,G","26.46",",,,G"
"IS000009972","1963-09","29.55","34.95","12.0","ELAT, IS","2307.4","G","397.5",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","30",",G","30",",G","19630920",",,G","19630930","+,,E","19630929",",,G","23.2",",G,20,","0.0",",,E,30,+","42.0",",G,29,","0.0","G","0.0",",G","0.0",",,,E","31.58",",G","37.79",",,,G","25.37",",,,G"
"IS000009972","1963-10","29.55","34.95","12.0","ELAT, IS","2637.2","G","329.8",",G","1",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","22",",G","19631024",",,G","19631020",",,E","19631001",",,G","15.5",",G,24,","0.8",",,E,20,","43.2",",G,01,","0.0","G","0.0",",G","0.8",",,,E","28.97",",G","35.13",",,,G","22.82",",,,G"
"IS000009972","1963-11","29.55","34.95","12.0","ELAT, IS","2780.4","G","143.2",",G","1",",E","0",",E","0",",E","0",",G","0",",G","0",",G","30",",G","3",",G","19631130",",,G","19631120",",,E","19631118",",,G","10.0",",G,30,","0.5",",,E,20,","33.5",",G,18,","0.0","G","0.0",",G","0.5",",,,E","23.11",",G","28.80",",,,G","17.41",",,,G"
"IS000009972","1963-12","29.55","34.95","12.0","ELAT, IS","2803.2","G","22.8",",G","3",",E","1",",E","0",",E","0",",G","0",",G","0",",G","20",",G","0",",G","19631228",",,G","19631202",",,E","19631222",",,G","3.6",",G,28,","2.6",",,E,02,","30.3",",G,22,","59.0","G","59.0",",G","5.3",",,,E","17.16",",G","23.03",",,,G","11.30",",,,G"
"IS000009972","1964-01","29.55","34.95","12.0","ELAT, IS","0.0","E","0.0",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","8",",E","0",",E","19640119",",,E","19640124",",,E","19640113",",,E","2.5",",E,19,","0.6",",,E,24,","24.4",",E,13,","213.0","E","154.0",",E","0.7",",,,E","13.36",",E","19.25",",,,E","7.47",",,,E"
"IS000009972","1964-02","29.55","34.95","12.0","ELAT, IS","6.4","E","6.4",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","19",",E","0",",E","19640214",",,E","19640229","+,,E","19640221",",,E","6.5",",E,14,","0.0",",,E,29,+","29.0",",E,21,","277.3","E","64.3",",E","0.0",",,,E","16.33",",E","22.34",",,,E","10.33",",,,E"
"IS000009972","1964-03","29.55","34.95","12.0","ELAT, IS","95.6","E","89.2",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","3",",E","19640305",",,E","19640331","+,,E","19640331",",,E","9.5",",E,05,","0.0",",,E,31,+","33.5",",E,31,","280.6","E","3.3",",E","0.0",",,,E","21.10",",E","27.32",",,,E","14.88",",,,E"
"IS000009972","1964-04","29.55","34.95","12.0","ELAT, IS","253.0","E","157.4",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","9",",E","19640422",",,E","19640419",",,E","19640404",",,E","12.2",",E,22,","1.5",",,E,19,","36.0",",E,04,","281.0","E","0.4",",E","1.5",",,,E","23.57",",E","30.09",",,,E","17.05",",,,E"
"IS000009972","1964-05","29.55","34.95","12.0","ELAT, IS","511.7","E","258.7",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","17",",E","19640506",",,E","19640531","+,,E","19640530",",,E","14.0",",E,06,","0.0",",,E,31,+","43.8",",E,30,","281.0","E","0.0",",E","0.0",",,,E","26.68",",E","33.85",",,,E","19.51",",,,E"
"IS000009972","1964-06","29.55","34.95","12.0","ELAT, IS","896.4","E","384.7",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","30",",E","19640605",",,E","19640630","+,,E","19640612",",,E","20.8",",E,05,","0.0",",,E,30,+","41.8",",E,12,","281.0","E","0.0",",E","0.0",",,,E","31.16",",E","38.45",",,,E","23.86",",,,E"
"IS000009972","1964-07","29.55","34.95","12.0","ELAT, IS","1331.2","E","434.8",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","31",",E","19640706",",,E","19640731","+,,E","19640717",",,E","22.4",",E,06,","0.0",",,E,31,+","41.5",",E,17,","0.0","E","0.0",",E","0.0",",,,E","32.36",",E","39.13",",,,E","25.59",",,,E"
"IS000009972","1964-08","29.55","34.95","12.0","ELAT, IS","1769.3","E","438.1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","31",",E","19640811",",,E","19640831","+,,E","19640818",",,E","22.5",",E,11,","0.0",",,E,31,+","42.6",",E,18,","0.0","E","0.0",",E","0.0",",,,E","32.46",",E","39.36",",,,E","25.56",",,,E"
"IS000009972","1964-09","29.55","34.95","12.0","ELAT, IS","2103.9","E","334.6",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","30",",E","19640930","+,,E","19640930","+,,E","19640916",",,E","21.0",",E,30,+","0.0",",,E,30,+","39.3",",E,16,","0.0","E","0.0",",E","0.0",",,,E","29.49",",E","35.48",",,,E","23.50",",,,E"
"IS000009972","1964-10","29.55","34.95","12.0","ELAT, IS","2386.6","E","282.7",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","29",",E","19641030",",,E","19641031","+,,E","19641017",",,E","14.7",",E,30,","0.0",",,E,31,+","38.4",",E,17,","0.0","E","0.0",",E","0.0",",,,E","27.45",",E","35.27",",,,E","19.64",",,,E"
"IS000009972","1964-11","29.55","34.95","12.0","ELAT, IS","2484.0","E","97.4",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","29",",E","5",",E","19641122",",,E","19641130","+,,E","19641112",",,E","11.3",",E,22,","0.0",",,E,30,+","34.2",",E,12,","6.2","E","6.2",",E","0.0",",,,E","21.38",",E","27.37",",,,E","15.38",",,,E"
"IS000009972","1964-12","29.55","34.95","12.0","ELAT, IS","2499.2","E","15.2",",E","6",",E","3",",E","0",",E","0",",E","0",",E","0",",E","19",",E","0",",E","19641221",",,E","19641214",",,E","19641203",",,E","8.3",",E,21,","7.3",",,E,14,","28.5",",E,03,","58.0","E","51.8",",E","21.6",",,,E","17.15",",E","22.62",",,,E","11.68",",,,E"
"IS000009972","1965-01","29.55","34.95","12.0","ELAT, IS","0.0","E","0.0",",E","3",",E","2",",E","0",",E","0",",E","0",",E","0",",E","12",",E","0",",E","19650113",",,E","19650117",",,E","19650108",",,E","7.4",",E,13,","13.5",",,E,17,","24.2",",E,08,","153.4","E","95.4",",E","23.0",",,,E","15.25",",E","20.05",",,,E","10.46",",,,E"
"IS000009972","1965-02","29.55","34.95","12.0","ELAT, IS","10.6","E","10.6",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","24",",E","0",",E","19650206",",,E","19650228","+,,E","19650227",",,E","8.5",",E,06,","0.0",",,E,28,+","29.5",",E,27,","189.1","E","35.7",",E","0.0",",,,E","17.44",",E","23.40",",,,E","11.48",",,,E"
"IS000009972","1965-03","29.55","34.95","12.0","ELAT, IS","99.7","E","89.1",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","4",",E","19650302",",,E","19650325",",,E","19650305",",,E","10.8",",E,02,","0.9",",,E,25,","33.2",",E,05,","193.0","E","3.9",",E","0.9",",,,E","21.08",",E","27.78",",,,E","14.38",",,,E"
"IS000009972","1965-04","29.55","34.95","12.0","ELAT, IS","247.4","E","147.7",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","28",",E","10",",E","19650405",",,E","19650410",",,E","19650427","+,,E","9.2",",E,05,","0.9",",,E,10,","35.5",",E,27,+","199.6","E","6.6",",E","0.9",",,,E","23.04",",E","29.45",",,,E","16.62",",,,E"
"IS000009972","1965-05","29.55","34.95","12.0","ELAT, IS","535.7","E","288.3",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","20",",E","19650503",",,E","19650531","+,,E","19650527",",,E","14.4",",E,03,","0.0",",,E,31,+","42.1",",E,27,","199.6","E","0.0",",E","0.0",",,,E","27.63",",E","34.81",",,,E","20.46",",,,E"
"IS000009972","1965-06","29.55","34.95","12.0","ELAT, IS","969.8","E","434.1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","30",",E","19650617",",,E","19650630","+,,E","19650607",",,E","21.0",",E,17,","0.0",",,E,30,+","45.8",",E,07,","199.6","E","0.0",",E","0.0",",,,E","32.80",",E","40.24",",,,E","25.36",",,,E"
"IS000009972","1965-07","29.55","34.95","12.0","ELAT, IS","1419.7","E","449.9",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","31",",E","19650704",",,E","19650731","+,,E","19650707",",,E","21.8",",E,04,","0.0",",,E,31,+","44.0",",E,07,","0.0","E","0.0",",E","0.0",",,,E","32.85",",E","40.28",",,,E","25.41",",,,E"
"IS000009972","1965-08","29.55","34.95","12.0","ELAT, IS","1886.2","E","466.5",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","31",",E","19650831","+,,E","19650831","+,,E","19650804",",,E","23.4",",E,31,+","0.0",",,E,31,+","42.8",",E,04,","0.0","E","0.0",",E","0.0",",,,E","33.38",",E","39.77",",,,E","27.00",",,,E"
"IS000009972","1965-09","29.55","34.95","12.0","ELAT, IS","2262.9","E","376.7",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","30",",E","19650927",",,E","19650930","+,,E","19650914",",,E","21.8",",E,27,","0.0",",,E,30,+","42.3",",E,14,","0.0","E","0.0",",E","0.0",",,,E","30.89",",E","37.49",",,,E","24.29",",,,E"
"IS000009972","1965-10","29.55","34.95","12.0","ELAT, IS","2502.1","E","239.2",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","14",",E","19651030",",,E","19651031","+,,E","19651002",",,E","15.0",",E,30,","0.0",",,E,31,+","37.8",",E,02,","0.0","E","0.0",",E","0.0",",,,E","26.05",",E","31.73",",,,E","20.37",",,,E"
"IS000009972","1965-11","29.55","34.95","12.0","ELAT, IS","2602.5","E","100.4",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","0",",E","19651127",",,E","19651128",",,E","19651124","+,,E","11.1",",E,27,","0.6",",,E,28,","31.0",",E,24,+","1.4","E","1.4",",E","0.6",",,,E","21.63",",E","27.25",",,,E","16.01",",,,E"
"IS000009972","1965-12","29.55","34.95","12.0","ELAT, IS","2623.9","E","21.4",",E","1",",E","1",",E","1",",E","0",",E","0",",E","0",",E","28",",E","0",",E","19651218",",,E","19651231",",,E","19651202",",,E","8.0",",E,18,","33.8",",,E,31,","29.4",",E,02,","44.0","E","42.6",",E","33.8",",,,E","17.65",",E","23.87",",,,E","11.43",",,,E"
"IS000009972","1966-01","29.55","34.95","12.0","ELAT, IS","3.5","E","3.5",",E","3",",E","0",",E","0",",E","0",",E","0",",E","0",",E","20",",E","0",",E","19660109",",,E","19660101",",,E","19660117",",,E","6.4",",E,09,","1.4",",,E,01,","27.8",",E,17,","109.9","E","65.9",",E","3.3",",,,E","16.32",",E","22.33",",,,E","10.31",",,,E"
"IS000009972","1966-02","29.55","34.95","12.0","ELAT, IS","17.8","E","14.3",",E","3",",E","2",",E","0",",E","0",",E","0",",E","0",",E","21",",E","0",",E","19660206","+,,E","19660225",",,E","19660225",",,E","9.2",",E,06,+","5.9",",,E,25,","29.5",",E,25,","145.8","E","35.9",",E","13.1",",,,E","17.56",",E","23.09",",,,E","12.03",",,,E"
"IS000009972","1966-03","29.55","34.95","12.0","ELAT, IS","84.5","E","66.7",",E","1",",E","1",",E","0",",E","0",",E","0",",E","0",",E","29",",E","0",",E","19660323",",,E","19660309",",,E","19660307",",,E","8.1",",E,23,","5.3",",,E,09,","31.2",",E,07,","156.9","E","11.1",",E","5.3",",,,E","20.13",",E","26.22",",,,E","14.04",",,,E"
"IS000009972","1966-04","29.55","34.95","12.0","ELAT, IS","286.2","E","201.7",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","15",",E","19660403",",,E","19660430","+,,E","19660424",",,E","12.2",",E,03,","0.0",",,E,30,+","40.0",",E,24,","156.9","E","0.0",",E","0.0",",,,E","25.06",",E","32.19",",,,E","17.93",",,,E"
"IS000009972","1966-05","29.55","34.95","12.0","ELAT, IS","604.9","E","318.7",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","28",",E","19660506",",,E","19660531","+,,E","19660518",",,E","17.8",",E,06,","0.0",",,E,31,+","42.1",",E,18,","156.9","E","0.0",",E","0.0",",,,E","28.61",",E","35.59",",,,E","21.64",",,,E"
"IS000009972","1966-06","29.55","34.95","12.0","ELAT, IS","1026.6","E","421.7",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","30",",E","19660606",",,E","19660630","+,,E","19660610",",,E","22.0",",E,06,","0.0",",,E,30,+","47.2",",E,10,","156.9","E","0.0",",E","0.0",",,,E","32.39",",E","39.69",",,,E","25.09",",,,E"
"IS000009972","1966-07","29.55","34.95","12.0","ELAT, IS","1474.2","E","447.6",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","31",",E","19660704",",,E","19660731","+,,E","19660710",",,E","22.6",",E,04,","0.0",",,E,31,+","44.2",",E,10,","0.0","E","0.0",",E","0.0",",,,E","32.77",",E","40.07",",,,E","25.47",",,,E"
"IS000009972","1966-08","29.55","34.95","12.0","ELAT, IS","1941.6","E","467.4",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","31",",E","19660809",",,E","19660831","+,,E","19660829",",,E","24.2",",E,09,","0.0",",,E,31,+","43.0",",E,29,","0.0","E","0.0",",E","0.0",",,,E","33.41",",E","40.20",",,,E","26.62",",,,E"
"IS000009972","1966-09","29.55","34.95","12.0","ELAT, IS","2299.6","E","358.0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","30",",E","19660927",",,E","19660930","+,,E","19660905",",,E","21.0",",E,27,","0.0",",,E,30,+","38.3",",E,05,","0.0","E","0.0",",E","0.0",",,,E","30.27",",E","36.33",",,,E","24.20",",,,E"
"IS000009972","1966-10","29.55","34.95","12.0","ELAT, IS","2594.2","E","294.6",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","27",",E","19661025",",,E","19661031","+,,E","19661004",",,E","18.8",",E,25,","0.0",",,E,31,+","38.4",",E,04,","0.0","E","0.0",",E","0.0",",,,E","27.84",",E","34.19",",,,E","21.48",",,,E"
"IS000009972","1966-11","29.55","34.95","12.0","ELAT, IS","2805.2","E","211.0",",E","1",",E","1",",E","0",",E","0",",E","0",",E","0",",E","30",",E","13",",E","19661112","+,,E","19661108",",,E","19661106",",,E","15.4",",E,12,+","3.9",",,E,08,","36.4",",E,06,","0.0","E","0.0",",E","3.9",",,,E","25.37",",E","31.07",",,,E","19.66",",,,E"
"IS000009972","1966-12","29.55","34.95","12.0","ELAT, IS","2833.7","E","28.5",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","24",",E","0",",E","19661227",",,E","19661218",",,E","19661205",",,E","7.0",",E,27,","1.1",",,E,18,","29.0",",E,05,","37.2","E","37.2",",E","1.1",",,,E","18.05",",E","23.56",",,,E","12.55",",,,E"
"IS000009972","1967-01","29.55","34.95","12.0","ELAT, IS","3.1","E","3.1",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","16",",E","0",",E","19670125","+,,E","19670127",",,E","19670101",",,E","3.6",",E,25,+","0.6",",,E,27,","27.5",",E,01,","148.8","E","111.6",",E","0.6",",,,E","14.83",",E","21.09",",,,E","8.57",",,,E"
"IS000009972","1967-02","29.55","34.95","12.0","ELAT, IS","7.2","E","4.1",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","15",",E","0",",E","19670217","+,,E","19670203",",,E","19670227",",,E","6.0",",E,17,+","1.7",",,E,03,","28.4",",E,27,","227.8","E","79.0",",E","1.7",",,,E","15.66",",E","21.70",",,,E","9.61",",,,E"
"IS000009972","1967-03","29.55","34.95","12.0","ELAT, IS","24.2","E","17.0",",E","2",",E","0",",E","0",",E","0",",E","0",",E","0",",E","26",",E","0",",E","19670308",",,E","19670324",",,E","19670315","+,,E","8.4",",E,08,","0.4",",,E,24,","28.4",",E,15,+","259.5","E","31.7",",E","0.7",",,,E","17.86",",E","23.90",",,,E","11.81",",,,E"
"IS000009972","1967-04","29.55","34.95","12.0","ELAT, IS","180.0","E","155.8",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","10",",E","19670407",",,E","19670430","+,,E","19670411",",,E","11.7",",E,07,","0.0",",,E,30,+","35.5",",E,11,","259.5","E","0.0",",E","0.0",",,,E","23.53",",E","30.44",",,,E","16.61",",,,E"
"IS000009972","1967-05","29.55","34.95","12.0","ELAT, IS","455.3","E","275.3",",E","2",",E","1",",E","0",",E","0",",E","0",",E","0",",E","31",",E","23",",E","19670504",",,E","19670514",",,E","19670521",",,E","17.2",",E,04,","4.8",",,E,14,","40.4",",E,21,","259.5","E","0.0",",E","5.2",",,,E","27.21",",E","33.79",",,,E","20.64",",,,E"
"IS000009972","1967-06","29.55","34.95","12.0","ELAT, IS","822.7","E","367.4",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","30",",E","19670608",",,E","19670630","+,,E","19670613",",,E","19.8",",E,08,","0.0",",,E,30,+","44.6",",E,13,","259.5","E","0.0",",E","0.0",",,,E","30.58",",E","38.11",",,,E","23.05",",,,E"
"IS000009972","1967-07","29.55","34.95","12.0","ELAT, IS","1262.7","E","440.0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","31",",E","19670711",",,E","19670731","+,,E","19670715",",,E","22.5",",E,11,","0.0",",,E,31,+","41.4",",E,15,","0.0","E","0.0",",E","0.0",",,,E","32.53",",E","39.31",",,,E","25.74",",,,E"
"IS000009972","1967-08","29.55","34.95","12.0","ELAT, IS","1704.1","E","441.4",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","31",",E","19670830",",,E","19670831","+,,E","19670817",",,E","24.0",",E,30,","0.0",",,E,31,+","41.9",",E,17,","0.0","E","0.0",",E","0.0",",,,E","32.57",",E","39.57",",,,E","25.57",",,,E"
"IS000009972","1967-09","29.55","34.95","12.0","ELAT, IS","2047.2","E","343.1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","30",",E","19670923",",,E","19670930","+,,E","19670908",",,E","21.0",",E,23,","0.0",",,E,30,+","40.6",",E,08,","0.0","E","0.0",",E","0.0",",,,E","29.77",",E","35.99",",,,E","23.55",",,,E"
"IS000009972","1967-10","29.55","34.95","12.0","ELAT, IS","2297.9","E","250.7",",E","3",",E","1",",E","0",",E","0",",E","0",",E","0",",E","31",",E","21",",E","19671012",",,E","19671016",",,E","19671001",",,E","17.2",",E,12,","22.1",",,E,16,","35.2",",E,01,","0.0","E","0.0",",E","24.1",",,,E","26.42",",E","32.48",",,,E","20.36",",,,E"
"IS000009972","1967-11","29.55","34.95","12.0","ELAT, IS","2388.2","E","90.3",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","28",",E","1",",E","19671127",",,E","19671114",",,E","19671101",",,E","10.0",",E,27,","0.8",",,E,14,","32.8",",E,01,","11.0","E","11.0",",E","0.8",",,,E","20.98",",E","26.43",",,,E","15.52",",,,E"
"IS000009972","1967-12","29.55","34.95","12.0","ELAT, IS","2395.3","E","7.1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","27",",E","0",",E","19671225",",,E","19671231","+,,E","19671215",",,E","8.0",",E,25,","0.0",",,E,31,+","27.8",",E,15,","63.4","E","52.4",",E","0.0",",,,E","16.87",",E","22.67",",,,E","11.07",",,,E"
"IS000009972","1968-01","29.55","34.95","12.0","ELAT, IS","2.0","E","2.0",",E","2",",E","1",",E","0",",E","0",",E","0",",E","0",",E","13",",E","0",",E","19680130",",,E","19680131",",,E","19680104","+,,E","4.6",",E,30,","2.9",",,E,31,","25.6",",E,04,+","171.5","E","108.1",",E","3.7",",,,E","14.91",",E","20.54",",,,E","9.28",",,,E"
"IS000009972","1968-02","29.55","34.95","12.0","ELAT, IS","12.5","E","10.5","1,E","0",",E","0",",E","0",",E","0",",E","0",",E","0","1,E","20","1,E","0","1,E","19680201",",,E","19680229","+,,E","19680227",",1,E","6.5",",E,01,","0.0",",,E,29,+","28.0","1,E,27,","238.9","E","67.4","1,E","0.0",",,,E","16.26","1,E","22.24","1,,,E","10.28",",,,E"
"IS000009972","1968-03","29.55","34.95","12.0","ELAT, IS","47.2","E","34.7",",E","1",",E","1",",E","0",",E","0",",E","0",",E","0",",E","30",",E","0",",E","19680316",",,E","19680326",",,E","19680325",",,E","9.8",",E,16,","2.8",",,E,26,","29.2",",E,25,","258.9","E","20.0",",E","2.8",",,,E","18.81",",E","24.81",",,,E","12.80",",,,E"
"IS000009972","1968-04","29.55","34.95","12.0","ELAT, IS","221.8","E","174.6",",E","2",",E","1",",E","0",",E","0",",E","0",",E","0",",E","30",",E","11",",E","19680403",",,E","19680424",",,E","19680415",",,E","11.6",",E,03,","23.0",",,E,24,","39.0",",E,15,","260.7","E","1.8",",E","23.9",",,,E","24.10",",E","30.30",",,,E","17.89",",,,E"
"IS000009972","1968-05","29.55","34.95","12.0","ELAT, IS","553.9","E","332.1",",E","1",",E","1",",E","0",",E","0",",E","0",",E","0",",E","31",",E","28",",E","19680526",",,E","19680523",",,E","19680517",",,E","19.0",",E,26,","11.6",",,E,23,","40.8",",E,17,","260.7","E","0.0",",E","11.6",",,,E","29.05",",E","35.57",",,,E","22.53",",,,E"
"IS000009972","1968-06","29.55","34.95","12.0","ELAT, IS","963.4","E","409.5",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","30",",E","19680613",",,E","19680630","+,,E","19680604",",,E","22.2",",E,13,","0.0",",,E,30,+","42.2",",E,04,","260.7","E","0.0",",E","0.0",",,,E","31.98",",E","38.58",",,,E","25.39",",,,E"
"IS000009972","1968-07","29.55","34.95","12.0","ELAT, IS","1433.5","E","470.1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","31",",E","19680704",",,E","19680731","+,,E","19680716",",,E","23.7",",E,04,","0.0",",,E,31,+","45.6",",E,16,","0.0","E","0.0",",E","0.0",",,,E","33.50",",E","40.09",",,,E","26.91",",,,E"
"IS000009972","1968-08","29.55","34.95","12.0","ELAT, IS","1866.8","E","433.3",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","31",",E","31",",E","19680823",",,E","19680831","+,,E","19680815",",,E","23.8",",E,23,","0.0",",,E,31,+","45.7",",E,15,","0.0","E","0.0",",E","0.0",",,,E","32.31",",E","38.90",",,,E","25.73",",,,E"
"IS000009972","1968-09","29.55","34.95","12.0","ELAT, IS","2215.3","E","348.5",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","30",",E","29",",E","19680930",",,E","19680930","+,,E","19680919",",,E","20.6",",E,30,","0.0",",,E,30,+","42.8",",E,19,","0.0","E","0.0",",E","0.0",",,,E","29.95",",E","36.17",",,,E","23.73",",,,E"
